boom_OD_mm,boom_wall_mm,strut_OD_mm,strut_wall_mm,frame_mass_kg,lg_mass_kg,total_mass_kg,frame_RF,lg_RF,min_RF,frame_VM_MPa,lg_VM_MPa,feasible
350.0,12.50,120.0,7.0,614.328,28.845,643.173,3.3706,1.5623,1.5623,103.84,321.95,1
350.0,12.50,120.0,8.0,614.328,32.674,647.002,3.3706,1.7425,1.7425,103.84,288.66,1
350.0,12.50,120.0,9.0,614.328,36.430,650.758,3.3706,1.9131,1.9131,103.84,262.93,1
350.0,12.50,120.0,10.0,614.328,40.113,654.442,3.3706,2.0742,2.0742,103.84,242.50,1
350.0,12.50,120.0,11.0,614.328,43.724,658.052,3.3706,2.2264,2.2264,103.84,225.92,1
350.0,12.50,120.0,12.0,614.328,47.261,661.589,3.3706,2.3699,2.3699,103.84,212.24,1
350.0,12.50,130.0,5.0,614.328,22.792,637.120,3.3706,1.3802,1.3802,103.84,364.44,0
350.0,12.50,130.0,6.0,614.328,27.131,641.459,3.3706,1.6197,1.6197,103.84,310.55,1
350.0,12.50,130.0,7.0,614.328,31.398,645.726,3.3706,1.8479,1.8479,103.84,272.19,1
350.0,12.50,130.0,8.0,614.328,35.592,649.920,3.3706,2.0652,2.0652,103.84,243.56,1
350.0,12.50,130.0,9.0,614.328,39.712,654.040,3.3706,2.2718,2.2718,103.84,221.41,1
350.0,12.50,130.0,10.0,614.328,43.760,658.088,3.3706,2.4681,2.4681,103.84,203.80,1
350.0,12.50,130.0,11.0,614.328,47.735,662.063,3.3706,2.6544,2.6544,103.84,189.50,1
350.0,12.50,130.0,12.0,614.328,51.637,665.965,3.3706,2.8311,2.8311,103.84,177.67,1
350.0,12.50,140.0,5.0,614.328,24.615,638.943,3.3706,1.6047,1.6047,103.84,313.45,1
350.0,12.50,140.0,6.0,614.328,29.319,643.647,3.3706,1.8864,1.8864,103.84,266.65,1
350.0,12.50,140.0,7.0,614.328,33.951,648.279,3.3706,2.1558,2.1558,103.84,233.32,1
350.0,12.50,140.0,8.0,614.328,38.509,652.837,3.3706,2.4133,2.4133,103.84,208.43,1
350.0,12.50,140.0,9.0,614.328,42.994,657.322,3.3706,2.6592,2.6592,103.84,189.15,1
350.0,12.50,140.0,10.0,614.328,47.407,661.735,3.3706,2.8939,2.8939,103.84,173.81,1
350.0,12.50,140.0,11.0,614.328,51.746,666.075,3.3706,3.1177,3.1177,103.84,161.34,1
350.0,12.50,140.0,12.0,614.328,56.013,670.341,3.3706,3.3310,3.3310,103.84,151.01,1
350.0,15.00,80.0,5.0,731.733,13.675,745.408,3.9579,0.5005,0.5005,88.43,1005.08,0
350.0,15.00,80.0,6.0,731.733,16.191,747.924,3.9579,0.5787,0.5787,88.43,869.22,0
350.0,15.00,80.0,7.0,731.733,18.635,750.368,3.9579,0.6505,0.6505,88.43,773.28,0
350.0,15.00,80.0,8.0,731.733,21.005,752.738,3.9579,0.7162,0.7162,88.43,702.32,0
350.0,15.00,80.0,9.0,731.733,23.302,755.035,3.9579,0.7762,0.7762,88.43,648.02,0
350.0,15.00,80.0,10.0,731.733,25.527,757.260,3.9579,0.8308,0.8308,88.43,605.42,0
350.0,15.00,80.0,11.0,731.733,27.678,759.411,3.9579,0.8804,0.8804,88.43,571.34,0
350.0,15.00,80.0,12.0,731.733,29.757,761.490,3.9579,0.9252,0.9252,88.43,543.66,0
350.0,15.00,90.0,5.0,731.733,15.498,747.232,3.9579,0.6431,0.6431,88.43,782.19,0
350.0,15.00,90.0,6.0,731.733,18.379,750.112,3.9579,0.7468,0.7468,88.43,673.57,0
350.0,15.00,90.0,7.0,731.733,21.187,752.920,3.9579,0.8430,0.8430,88.43,596.65,0
350.0,15.00,90.0,8.0,731.733,23.922,755.655,3.9579,0.9322,0.9322,88.43,539.57,0
350.0,15.00,90.0,9.0,731.733,26.584,758.317,3.9579,1.0147,1.0147,88.43,495.72,0
350.0,15.00,90.0,10.0,731.733,29.173,760.907,3.9579,1.0907,1.0907,88.43,461.15,0
350.0,15.00,90.0,11.0,731.733,31.690,763.423,3.9579,1.1607,1.1607,88.43,433.34,0
350.0,15.00,90.0,12.0,731.733,34.133,765.866,3.9579,1.2250,1.2250,88.43,410.61,0
350.0,15.00,100.0,5.0,731.733,17.322,749.055,3.9579,0.8026,0.8026,88.43,626.69,0
350.0,15.00,100.0,6.0,731.733,20.567,752.300,3.9579,0.9353,0.9353,88.43,537.81,0
350.0,15.00,100.0,7.0,731.733,23.740,755.473,3.9579,1.0595,1.0595,88.43,474.76,0
350.0,15.00,100.0,8.0,731.733,26.840,758.573,3.9579,1.1756,1.1756,88.43,427.87,0
350.0,15.00,100.0,9.0,731.733,29.866,761.599,3.9579,1.2840,1.2840,88.43,391.75,0
350.0,15.00,100.0,10.0,731.733,32.820,764.553,3.9579,1.3850,1.3850,88.43,363.18,0
350.0,15.00,100.0,11.0,731.733,35.701,767.434,3.9579,1.4790,1.4790,88.43,340.10,0
350.0,15.00,100.0,12.0,731.733,38.509,770.242,3.9579,1.5662,1.5662,88.43,321.16,1
350.0,15.00,110.0,5.0,731.733,19.145,750.878,3.9579,0.9789,0.9789,88.43,513.86,0
350.0,15.00,110.0,6.0,731.733,22.755,754.488,3.9579,1.1438,1.1438,88.43,439.75,0
350.0,15.00,110.0,7.0,731.733,26.293,758.026,3.9579,1.2994,1.2994,88.43,387.11,0
350.0,15.00,110.0,8.0,731.733,29.757,761.490,3.9579,1.4459,1.4459,88.43,347.89,0
350.0,15.00,110.0,9.0,731.733,33.148,764.881,3.9579,1.5836,1.5836,88.43,317.62,1
350.0,15.00,110.0,10.0,731.733,36.467,768.200,3.9579,1.7130,1.7130,88.43,293.63,1
350.0,15.00,110.0,11.0,731.733,39.712,771.445,3.9579,1.8344,1.8344,88.43,274.21,1
350.0,15.00,110.0,12.0,731.733,42.885,774.618,3.9579,1.9480,1.9480,88.43,258.21,1
350.0,15.00,120.0,5.0,731.733,20.968,752.702,3.9579,1.1715,1.1715,88.43,429.37,0
350.0,15.00,120.0,6.0,731.733,24.943,756.676,3.9579,1.3721,1.3721,88.43,366.59,0
350.0,15.00,120.0,7.0,731.733,28.845,760.578,3.9579,1.5623,1.5623,88.43,321.95,1
350.0,15.00,120.0,8.0,731.733,32.674,764.407,3.9579,1.7425,1.7425,88.43,288.66,1
350.0,15.00,120.0,9.0,731.733,36.430,768.163,3.9579,1.9131,1.9131,88.43,262.93,1
350.0,15.00,120.0,10.0,731.733,40.113,771.847,3.9579,2.0742,2.0742,88.43,242.50,1
350.0,15.00,120.0,11.0,731.733,43.724,775.457,3.9579,2.2264,2.2264,88.43,225.92,1
350.0,15.00,120.0,12.0,731.733,47.261,778.994,3.9579,2.3699,2.3699,88.43,212.24,1
350.0,15.00,130.0,5.0,731.733,22.792,754.525,3.9579,1.3802,1.3802,88.43,364.44,0
350.0,15.00,130.0,6.0,731.733,27.131,758.864,3.9579,1.6197,1.6197,88.43,310.55,1
350.0,15.00,130.0,7.0,731.733,31.398,763.131,3.9579,1.8479,1.8479,88.43,272.19,1
350.0,15.00,130.0,8.0,731.733,35.592,767.325,3.9579,2.0652,2.0652,88.43,243.56,1
350.0,15.00,130.0,9.0,731.733,39.712,771.445,3.9579,2.2718,2.2718,88.43,221.41,1
350.0,15.00,130.0,10.0,731.733,43.760,775.493,3.9579,2.4681,2.4681,88.43,203.80,1
350.0,15.00,130.0,11.0,731.733,47.735,779.468,3.9579,2.6544,2.6544,88.43,189.50,1
350.0,15.00,130.0,12.0,731.733,51.637,783.370,3.9579,2.8311,2.8311,88.43,177.67,1
350.0,15.00,140.0,5.0,731.733,24.615,756.348,3.9579,1.6047,1.6047,88.43,313.45,1
350.0,15.00,140.0,6.0,731.733,29.319,761.052,3.9579,1.8864,1.8864,88.43,266.65,1
350.0,15.00,140.0,7.0,731.733,33.951,765.684,3.9579,2.1558,2.1558,88.43,233.32,1
350.0,15.00,140.0,8.0,731.733,38.509,770.242,3.9579,2.4133,2.4133,88.43,208.43,1
350.0,15.00,140.0,9.0,731.733,42.994,774.727,3.9579,2.6592,2.6592,88.43,189.15,1
350.0,15.00,140.0,10.0,731.733,47.407,779.140,3.9579,2.8939,2.8939,88.43,173.81,1
350.0,15.00,140.0,11.0,731.733,51.746,783.479,3.9579,3.1177,3.1177,88.43,161.34,1
350.0,15.00,140.0,12.0,731.733,56.013,787.746,3.9579,3.3310,3.3310,88.43,151.01,1
400.0,5.00,80.0,5.0,287.597,13.675,301.272,1.8889,0.5005,0.5005,185.29,1005.08,0
400.0,5.00,80.0,6.0,287.597,16.191,303.788,1.8889,0.5787,0.5787,185.29,869.22,0
400.0,5.00,80.0,7.0,287.597,18.635,306.231,1.8889,0.6505,0.6505,185.29,773.28,0
400.0,5.00,80.0,8.0,287.597,21.005,308.601,1.8889,0.7162,0.7162,185.29,702.32,0
400.0,5.00,80.0,9.0,287.597,23.302,310.899,1.8889,0.7762,0.7762,185.29,648.02,0
400.0,5.00,80.0,10.0,287.597,25.527,313.123,1.8889,0.8308,0.8308,185.29,605.42,0
400.0,5.00,80.0,11.0,287.597,27.678,315.275,1.8889,0.8804,0.8804,185.29,571.34,0
400.0,5.00,80.0,12.0,287.597,29.757,317.353,1.8889,0.9252,0.9252,185.29,543.66,0
400.0,5.00,90.0,5.0,287.597,15.498,303.095,1.8889,0.6431,0.6431,185.29,782.19,0
400.0,5.00,90.0,6.0,287.597,18.379,305.976,1.8889,0.7468,0.7468,185.29,673.57,0
400.0,5.00,90.0,7.0,287.597,21.187,308.784,1.8889,0.8430,0.8430,185.29,596.65,0
400.0,5.00,90.0,8.0,287.597,23.922,311.519,1.8889,0.9322,0.9322,185.29,539.57,0
400.0,5.00,90.0,9.0,287.597,26.584,314.181,1.8889,1.0147,1.0147,185.29,495.72,0
400.0,5.00,90.0,10.0,287.597,29.173,316.770,1.8889,1.0907,1.0907,185.29,461.15,0
400.0,5.00,90.0,11.0,287.597,31.690,319.286,1.8889,1.1607,1.1607,185.29,433.34,0
400.0,5.00,90.0,12.0,287.597,34.133,321.729,1.8889,1.2250,1.2250,185.29,410.61,0
400.0,5.00,100.0,5.0,287.597,17.322,304.918,1.8889,0.8026,0.8026,185.29,626.69,0
400.0,5.00,100.0,6.0,287.597,20.567,308.164,1.8889,0.9353,0.9353,185.29,537.81,0
400.0,5.00,100.0,7.0,287.597,23.740,311.336,1.8889,1.0595,1.0595,185.29,474.76,0
400.0,5.00,100.0,8.0,287.597,26.840,314.436,1.8889,1.1756,1.1756,185.29,427.87,0
400.0,5.00,100.0,9.0,287.597,29.866,317.463,1.8889,1.2840,1.2840,185.29,391.75,0
400.0,5.00,100.0,10.0,287.597,32.820,320.417,1.8889,1.3850,1.3850,185.29,363.18,0
400.0,5.00,100.0,11.0,287.597,35.701,323.298,1.8889,1.4790,1.4790,185.29,340.10,0
400.0,5.00,100.0,12.0,287.597,38.509,326.106,1.8889,1.5662,1.5662,185.29,321.16,1
400.0,5.00,110.0,5.0,287.597,19.145,306.742,1.8889,0.9789,0.9789,185.29,513.86,0
400.0,5.00,110.0,6.0,287.597,22.755,310.352,1.8889,1.1438,1.1438,185.29,439.75,0
400.0,5.00,110.0,7.0,287.597,26.293,313.889,1.8889,1.2994,1.2994,185.29,387.11,0
400.0,5.00,110.0,8.0,287.597,29.757,317.353,1.8889,1.4459,1.4459,185.29,347.89,0
400.0,5.00,110.0,9.0,287.597,33.148,320.745,1.8889,1.5836,1.5836,185.29,317.62,1
400.0,5.00,110.0,10.0,287.597,36.467,324.063,1.8889,1.7130,1.7130,185.29,293.63,1
400.0,5.00,110.0,11.0,287.597,39.712,327.309,1.8889,1.8344,1.8344,185.29,274.21,1
400.0,5.00,110.0,12.0,287.597,42.885,330.482,1.8889,1.9480,1.8889,185.29,258.21,1
400.0,5.00,120.0,5.0,287.597,20.968,308.565,1.8889,1.1715,1.1715,185.29,429.37,0
400.0,5.00,120.0,6.0,287.597,24.943,312.540,1.8889,1.3721,1.3721,185.29,366.59,0
400.0,5.00,120.0,7.0,287.597,28.845,316.442,1.8889,1.5623,1.5623,185.29,321.95,1
400.0,5.00,120.0,8.0,287.597,32.674,320.271,1.8889,1.7425,1.7425,185.29,288.66,1
400.0,5.00,120.0,9.0,287.597,36.430,324.027,1.8889,1.9131,1.8889,185.29,262.93,1
400.0,5.00,120.0,10.0,287.597,40.113,327.710,1.8889,2.0742,1.8889,185.29,242.50,1
400.0,5.00,120.0,11.0,287.597,43.724,331.320,1.8889,2.2264,1.8889,185.29,225.92,1
400.0,5.00,120.0,12.0,287.597,47.261,334.858,1.8889,2.3699,1.8889,185.29,212.24,1
400.0,5.00,130.0,5.0,287.597,22.792,310.388,1.8889,1.3802,1.3802,185.29,364.44,0
400.0,5.00,130.0,6.0,287.597,27.131,314.728,1.8889,1.6197,1.6197,185.29,310.55,1
400.0,5.00,130.0,7.0,287.597,31.398,318.994,1.8889,1.8479,1.8479,185.29,272.19,1
400.0,5.00,130.0,8.0,287.597,35.592,323.188,1.8889,2.0652,1.8889,185.29,243.56,1
400.0,5.00,130.0,9.0,287.597,39.712,327.309,1.8889,2.2718,1.8889,185.29,221.41,1
400.0,5.00,130.0,10.0,287.597,43.760,331.357,1.8889,2.4681,1.8889,185.29,203.80,1
400.0,5.00,130.0,11.0,287.597,47.735,335.332,1.8889,2.6544,1.8889,185.29,189.50,1
400.0,5.00,130.0,12.0,287.597,51.637,339.234,1.8889,2.8311,1.8889,185.29,177.67,1
400.0,5.00,140.0,5.0,287.597,24.615,312.212,1.8889,1.6047,1.6047,185.29,313.45,1
400.0,5.00,140.0,6.0,287.597,29.319,316.916,1.8889,1.8864,1.8864,185.29,266.65,1
400.0,5.00,140.0,7.0,287.597,33.951,321.547,1.8889,2.1558,1.8889,185.29,233.32,1
400.0,5.00,140.0,8.0,287.597,38.509,326.106,1.8889,2.4133,1.8889,185.29,208.43,1
400.0,5.00,140.0,9.0,287.597,42.994,330.591,1.8889,2.6592,1.8889,185.29,189.15,1
400.0,5.00,140.0,10.0,287.597,47.407,335.003,1.8889,2.8939,1.8889,185.29,173.81,1
400.0,5.00,140.0,11.0,287.597,51.746,339.343,1.8889,3.1177,1.8889,185.29,161.34,1
400.0,5.00,140.0,12.0,287.597,56.013,343.610,1.8889,3.3310,1.8889,185.29,151.01,1
400.0,7.50,80.0,5.0,428.665,13.675,442.340,2.7805,0.5005,0.5005,125.88,1005.08,0
400.0,7.50,80.0,6.0,428.665,16.191,444.856,2.7805,0.5787,0.5787,125.88,869.22,0
400.0,7.50,80.0,7.0,428.665,18.635,447.299,2.7805,0.6505,0.6505,125.88,773.28,0
400.0,7.50,80.0,8.0,428.665,21.005,449.669,2.7805,0.7162,0.7162,125.88,702.32,0
400.0,7.50,80.0,9.0,428.665,23.302,451.967,2.7805,0.7762,0.7762,125.88,648.02,0
400.0,7.50,80.0,10.0,428.665,25.527,454.191,2.7805,0.8308,0.8308,125.88,605.42,0
400.0,7.50,80.0,11.0,428.665,27.678,456.343,2.7805,0.8804,0.8804,125.88,571.34,0
400.0,7.50,80.0,12.0,428.665,29.757,458.421,2.7805,0.9252,0.9252,125.88,543.66,0
400.0,7.50,90.0,5.0,428.665,15.498,444.163,2.7805,0.6431,0.6431,125.88,782.19,0
400.0,7.50,90.0,6.0,428.665,18.379,447.044,2.7805,0.7468,0.7468,125.88,673.57,0
400.0,7.50,90.0,7.0,428.665,21.187,449.852,2.7805,0.8430,0.8430,125.88,596.65,0
400.0,7.50,90.0,8.0,428.665,23.922,452.587,2.7805,0.9322,0.9322,125.88,539.57,0
400.0,7.50,90.0,9.0,428.665,26.584,455.249,2.7805,1.0147,1.0147,125.88,495.72,0
400.0,7.50,90.0,10.0,428.665,29.173,457.838,2.7805,1.0907,1.0907,125.88,461.15,0
400.0,7.50,90.0,11.0,428.665,31.690,460.354,2.7805,1.1607,1.1607,125.88,433.34,0
400.0,7.50,90.0,12.0,428.665,34.133,462.797,2.7805,1.2250,1.2250,125.88,410.61,0
400.0,7.50,100.0,5.0,428.665,17.322,445.986,2.7805,0.8026,0.8026,125.88,626.69,0
400.0,7.50,100.0,6.0,428.665,20.567,449.232,2.7805,0.9353,0.9353,125.88,537.81,0
400.0,7.50,100.0,7.0,428.665,23.740,452.404,2.7805,1.0595,1.0595,125.88,474.76,0
400.0,7.50,100.0,8.0,428.665,26.840,455.504,2.7805,1.1756,1.1756,125.88,427.87,0
400.0,7.50,100.0,9.0,428.665,29.866,458.531,2.7805,1.2840,1.2840,125.88,391.75,0
400.0,7.50,100.0,10.0,428.665,32.820,461.485,2.7805,1.3850,1.3850,125.88,363.18,0
400.0,7.50,100.0,11.0,428.665,35.701,464.366,2.7805,1.4790,1.4790,125.88,340.10,0
400.0,7.50,100.0,12.0,428.665,38.509,467.173,2.7805,1.5662,1.5662,125.88,321.16,1
400.0,7.50,110.0,5.0,428.665,19.145,447.810,2.7805,0.9789,0.9789,125.88,513.86,0
400.0,7.50,110.0,6.0,428.665,22.755,451.420,2.7805,1.1438,1.1438,125.88,439.75,0
400.0,7.50,110.0,7.0,428.665,26.293,454.957,2.7805,1.2994,1.2994,125.88,387.11,0
400.0,7.50,110.0,8.0,428.665,29.757,458.421,2.7805,1.4459,1.4459,125.88,347.89,0
400.0,7.50,110.0,9.0,428.665,33.148,461.813,2.7805,1.5836,1.5836,125.88,317.62,1
400.0,7.50,110.0,10.0,428.665,36.467,465.131,2.7805,1.7130,1.7130,125.88,293.63,1
400.0,7.50,110.0,11.0,428.665,39.712,468.377,2.7805,1.8344,1.8344,125.88,274.21,1
400.0,7.50,110.0,12.0,428.665,42.885,471.549,2.7805,1.9480,1.9480,125.88,258.21,1
400.0,7.50,120.0,5.0,428.665,20.968,449.633,2.7805,1.1715,1.1715,125.88,429.37,0
400.0,7.50,120.0,6.0,428.665,24.943,453.608,2.7805,1.3721,1.3721,125.88,366.59,0
400.0,7.50,120.0,7.0,428.665,28.845,457.510,2.7805,1.5623,1.5623,125.88,321.95,1
400.0,7.50,120.0,8.0,428.665,32.674,461.339,2.7805,1.7425,1.7425,125.88,288.66,1
400.0,7.50,120.0,9.0,428.665,36.430,465.095,2.7805,1.9131,1.9131,125.88,262.93,1
400.0,7.50,120.0,10.0,428.665,40.113,468.778,2.7805,2.0742,2.0742,125.88,242.50,1
400.0,7.50,120.0,11.0,428.665,43.724,472.388,2.7805,2.2264,2.2264,125.88,225.92,1
400.0,7.50,120.0,12.0,428.665,47.261,475.925,2.7805,2.3699,2.3699,125.88,212.24,1
400.0,7.50,130.0,5.0,428.665,22.792,451.456,2.7805,1.3802,1.3802,125.88,364.44,0
400.0,7.50,130.0,6.0,428.665,27.131,455.796,2.7805,1.6197,1.6197,125.88,310.55,1
400.0,7.50,130.0,7.0,428.665,31.398,460.062,2.7805,1.8479,1.8479,125.88,272.19,1
400.0,7.50,130.0,8.0,428.665,35.592,464.256,2.7805,2.0652,2.0652,125.88,243.56,1
400.0,7.50,130.0,9.0,428.665,39.712,468.377,2.7805,2.2718,2.2718,125.88,221.41,1
400.0,7.50,130.0,10.0,428.665,43.760,472.425,2.7805,2.4681,2.4681,125.88,203.80,1
400.0,7.50,130.0,11.0,428.665,47.735,476.400,2.7805,2.6544,2.6544,125.88,189.50,1
400.0,7.50,130.0,12.0,428.665,51.637,480.301,2.7805,2.8311,2.7805,125.88,177.67,1
400.0,7.50,140.0,5.0,428.665,24.615,453.280,2.7805,1.6047,1.6047,125.88,313.45,1
400.0,7.50,140.0,6.0,428.665,29.319,457.984,2.7805,1.8864,1.8864,125.88,266.65,1
400.0,7.50,140.0,7.0,428.665,33.951,462.615,2.7805,2.1558,2.1558,125.88,233.32,1
400.0,7.50,140.0,8.0,428.665,38.509,467.173,2.7805,2.4133,2.4133,125.88,208.43,1
400.0,7.50,140.0,9.0,428.665,42.994,471.659,2.7805,2.6592,2.6592,125.88,189.15,1
400.0,7.50,140.0,10.0,428.665,47.407,476.071,2.7805,2.8939,2.7805,125.88,173.81,1
400.0,7.50,140.0,11.0,428.665,51.746,480.411,2.7805,3.1177,2.7805,125.88,161.34,1
400.0,7.50,140.0,12.0,428.665,56.013,484.678,2.7805,3.3310,2.7805,125.88,151.01,1
400.0,10.00,80.0,5.0,567.912,13.675,581.587,3.6380,0.5005,0.5005,96.21,1005.08,0
400.0,10.00,80.0,6.0,567.912,16.191,584.104,3.6380,0.5787,0.5787,96.21,869.22,0
400.0,10.00,80.0,7.0,567.912,18.635,586.547,3.6380,0.6505,0.6505,96.21,773.28,0
400.0,10.00,80.0,8.0,567.912,21.005,588.917,3.6380,0.7162,0.7162,96.21,702.32,0
400.0,10.00,80.0,9.0,567.912,23.302,591.215,3.6380,0.7762,0.7762,96.21,648.02,0
400.0,10.00,80.0,10.0,567.912,25.527,593.439,3.6380,0.8308,0.8308,96.21,605.42,0
400.0,10.00,80.0,11.0,567.912,27.678,595.591,3.6380,0.8804,0.8804,96.21,571.34,0
400.0,10.00,80.0,12.0,567.912,29.757,597.669,3.6380,0.9252,0.9252,96.21,543.66,0
400.0,10.00,90.0,5.0,567.912,15.498,583.411,3.6380,0.6431,0.6431,96.21,782.19,0
400.0,10.00,90.0,6.0,567.912,18.379,586.292,3.6380,0.7468,0.7468,96.21,673.57,0
400.0,10.00,90.0,7.0,567.912,21.187,589.099,3.6380,0.8430,0.8430,96.21,596.65,0
400.0,10.00,90.0,8.0,567.912,23.922,591.834,3.6380,0.9322,0.9322,96.21,539.57,0
400.0,10.00,90.0,9.0,567.912,26.584,594.497,3.6380,1.0147,1.0147,96.21,495.72,0
400.0,10.00,90.0,10.0,567.912,29.173,597.086,3.6380,1.0907,1.0907,96.21,461.15,0
400.0,10.00,90.0,11.0,567.912,31.690,599.602,3.6380,1.1607,1.1607,96.21,433.34,0
400.0,10.00,90.0,12.0,567.912,34.133,602.045,3.6380,1.2250,1.2250,96.21,410.61,0
400.0,10.00,100.0,5.0,567.912,17.322,585.234,3.6380,0.8026,0.8026,96.21,626.69,0
400.0,10.00,100.0,6.0,567.912,20.567,588.480,3.6380,0.9353,0.9353,96.21,537.81,0
400.0,10.00,100.0,7.0,567.912,23.740,591.652,3.6380,1.0595,1.0595,96.21,474.76,0
400.0,10.00,100.0,8.0,567.912,26.840,594.752,3.6380,1.1756,1.1756,96.21,427.87,0
400.0,10.00,100.0,9.0,567.912,29.866,597.779,3.6380,1.2840,1.2840,96.21,391.75,0
400.0,10.00,100.0,10.0,567.912,32.820,600.732,3.6380,1.3850,1.3850,96.21,363.18,0
400.0,10.00,100.0,11.0,567.912,35.701,603.613,3.6380,1.4790,1.4790,96.21,340.10,0
400.0,10.00,100.0,12.0,567.912,38.509,606.421,3.6380,1.5662,1.5662,96.21,321.16,1
400.0,10.00,110.0,5.0,567.912,19.145,587.057,3.6380,0.9789,0.9789,96.21,513.86,0
400.0,10.00,110.0,6.0,567.912,22.755,590.668,3.6380,1.1438,1.1438,96.21,439.75,0
400.0,10.00,110.0,7.0,567.912,26.293,594.205,3.6380,1.2994,1.2994,96.21,387.11,0
400.0,10.00,110.0,8.0,567.912,29.757,597.669,3.6380,1.4459,1.4459,96.21,347.89,0
400.0,10.00,110.0,9.0,567.912,33.148,601.061,3.6380,1.5836,1.5836,96.21,317.62,1
400.0,10.00,110.0,10.0,567.912,36.467,604.379,3.6380,1.7130,1.7130,96.21,293.63,1
400.0,10.00,110.0,11.0,567.912,39.712,607.625,3.6380,1.8344,1.8344,96.21,274.21,1
400.0,10.00,110.0,12.0,567.912,42.885,610.797,3.6380,1.9480,1.9480,96.21,258.21,1
400.0,10.00,120.0,5.0,567.912,20.968,588.881,3.6380,1.1715,1.1715,96.21,429.37,0
400.0,10.00,120.0,6.0,567.912,24.943,592.856,3.6380,1.3721,1.3721,96.21,366.59,0
400.0,10.00,120.0,7.0,567.912,28.845,596.757,3.6380,1.5623,1.5623,96.21,321.95,1
400.0,10.00,120.0,8.0,567.912,32.674,600.586,3.6380,1.7425,1.7425,96.21,288.66,1
400.0,10.00,120.0,9.0,567.912,36.430,604.343,3.6380,1.9131,1.9131,96.21,262.93,1
400.0,10.00,120.0,10.0,567.912,40.113,608.026,3.6380,2.0742,2.0742,96.21,242.50,1
400.0,10.00,120.0,11.0,567.912,43.724,611.636,3.6380,2.2264,2.2264,96.21,225.92,1
400.0,10.00,120.0,12.0,567.912,47.261,615.173,3.6380,2.3699,2.3699,96.21,212.24,1
400.0,10.00,130.0,5.0,567.912,22.792,590.704,3.6380,1.3802,1.3802,96.21,364.44,0
400.0,10.00,130.0,6.0,567.912,27.131,595.044,3.6380,1.6197,1.6197,96.21,310.55,1
400.0,10.00,130.0,7.0,567.912,31.398,599.310,3.6380,1.8479,1.8479,96.21,272.19,1
400.0,10.00,130.0,8.0,567.912,35.592,603.504,3.6380,2.0652,2.0652,96.21,243.56,1
400.0,10.00,130.0,9.0,567.912,39.712,607.625,3.6380,2.2718,2.2718,96.21,221.41,1
400.0,10.00,130.0,10.0,567.912,43.760,611.672,3.6380,2.4681,2.4681,96.21,203.80,1
400.0,10.00,130.0,11.0,567.912,47.735,615.647,3.6380,2.6544,2.6544,96.21,189.50,1
400.0,10.00,130.0,12.0,567.912,51.637,619.549,3.6380,2.8311,2.8311,96.21,177.67,1
400.0,10.00,140.0,5.0,567.912,24.615,592.527,3.6380,1.6047,1.6047,96.21,313.45,1
400.0,10.00,140.0,6.0,567.912,29.319,597.232,3.6380,1.8864,1.8864,96.21,266.65,1
400.0,10.00,140.0,7.0,567.912,33.951,601.863,3.6380,2.1558,2.1558,96.21,233.32,1
400.0,10.00,140.0,8.0,567.912,38.509,606.421,3.6380,2.4133,2.4133,96.21,208.43,1
400.0,10.00,140.0,9.0,567.912,42.994,610.907,3.6380,2.6592,2.6592,96.21,189.15,1
400.0,10.00,140.0,10.0,567.912,47.407,615.319,3.6380,2.8939,2.8939,96.21,173.81,1
400.0,10.00,140.0,11.0,567.912,51.746,619.659,3.6380,3.1177,3.1177,96.21,161.34,1
400.0,10.00,140.0,12.0,567.912,56.013,623.925,3.6380,3.3310,3.3310,96.21,151.01,1
400.0,12.50,80.0,5.0,705.340,13.675,719.015,4.4623,0.5005,0.5005,78.43,1005.08,0
400.0,12.50,80.0,6.0,705.340,16.191,721.531,4.4623,0.5787,0.5787,78.43,869.22,0
400.0,12.50,80.0,7.0,705.340,18.635,723.974,4.4623,0.6505,0.6505,78.43,773.28,0
400.0,12.50,80.0,8.0,705.340,21.005,726.345,4.4623,0.7162,0.7162,78.43,702.32,0
400.0,12.50,80.0,9.0,705.340,23.302,728.642,4.4623,0.7762,0.7762,78.43,648.02,0
400.0,12.50,80.0,10.0,705.340,25.527,730.867,4.4623,0.8308,0.8308,78.43,605.42,0
400.0,12.50,80.0,11.0,705.340,27.678,733.018,4.4623,0.8804,0.8804,78.43,571.34,0
400.0,12.50,80.0,12.0,705.340,29.757,735.097,4.4623,0.9252,0.9252,78.43,543.66,0
400.0,12.50,90.0,5.0,705.340,15.498,720.838,4.4623,0.6431,0.6431,78.43,782.19,0
400.0,12.50,90.0,6.0,705.340,18.379,723.719,4.4623,0.7468,0.7468,78.43,673.57,0
400.0,12.50,90.0,7.0,705.340,21.187,726.527,4.4623,0.8430,0.8430,78.43,596.65,0
400.0,12.50,90.0,8.0,705.340,23.922,729.262,4.4623,0.9322,0.9322,78.43,539.57,0
400.0,12.50,90.0,9.0,705.340,26.584,731.924,4.4623,1.0147,1.0147,78.43,495.72,0
400.0,12.50,90.0,10.0,705.340,29.173,734.513,4.4623,1.0907,1.0907,78.43,461.15,0
400.0,12.50,90.0,11.0,705.340,31.690,737.029,4.4623,1.1607,1.1607,78.43,433.34,0
400.0,12.50,90.0,12.0,705.340,34.133,739.473,4.4623,1.2250,1.2250,78.43,410.61,0
